Vial,Site,Field,Plot,Treatment,Season,Taxa,Density
YF3P1 cont,Yerington,3,1,Control,Fall,Ichneumonidae,3
YF3P1 cont,Yerington,3,1,Control,Fall,Acyrthosiphon,292
YF3P1 cont,Yerington,3,1,Control,Fall,Aphis,24
YF3P1 cont,Yerington,3,1,Control,Fall,Therioaphis,51
YF3P1 cont,Yerington,3,1,Control,Fall,Lygus,0
YF3P1 cont,Yerington,3,1,Control,Fall,Thysanoptera,0
YF3P1 cont,Yerington,3,1,Control,Fall,Other,15
YF3P1 cont,Yerington,3,1,Control,Fall,AllAph,367
YF3P1 cont,Yerington,3,1,Control,Fall,NonAcy,75
FALF3P2 full,Fallon,3,2,Full,Fall,Arachnida,1
FALF3P2 full,Fallon,3,2,Full,Fall,Nabis,0
FALF3P2 full,Fallon,3,2,Full,Fall,Geocoris,0
FALF3P2 full,Fallon,3,2,Full,Fall,Anthocoridae,0
FALF3P2 full,Fallon,3,2,Full,Fall,Coccinellidae,0
FALF3P2 full,Fallon,3,2,Full,Fall,Ichneumonidae,1
FALF3P2 full,Fallon,3,2,Full,Fall,Acyrthosiphon,11
FALF3P2 full,Fallon,3,2,Full,Fall,Aphis,7
FALF3P2 full,Fallon,3,2,Full,Fall,Therioaphis,0
FALF3P2 full,Fallon,3,2,Full,Fall,Lygus,0
FALF3P2 full,Fallon,3,2,Full,Fall,Thysanoptera,0
FALF3P2 full,Fallon,3,2,Full,Fall,Other,7
FALF3P2 full,Fallon,3,2,Full,Fall,AllAph,18
FALF3P2 full,Fallon,3,2,Full,Fall,NonAcy,7
FALF1P3 sham,Fallon,1,3,Sham,Fall,Arachnida,2
FALF1P3 sham,Fallon,1,3,Sham,Fall,Nabis,0
FALF1P3 sham,Fallon,1,3,Sham,Fall,Geocoris,0
FALF1P3 sham,Fallon,1,3,Sham,Fall,Anthocoridae,8
FALF1P3 sham,Fallon,1,3,Sham,Fall,Coccinellidae,0
FALF1P3 sham,Fallon,1,3,Sham,Fall,Ichneumonidae,3
FALF1P3 sham,Fallon,1,3,Sham,Fall,Acyrthosiphon,110
FALF1P3 sham,Fallon,1,3,Sham,Fall,Aphis,0
FALF1P3 sham,Fallon,1,3,Sham,Fall,Therioaphis,1
FALF1P3 sham,Fallon,1,3,Sham,Fall,Lygus,5
FALF1P3 sham,Fallon,1,3,Sham,Fall,Thysanoptera,0
FALF1P3 sham,Fallon,1,3,Sham,Fall,Other,9
FALF1P3 sham,Fallon,1,3,Sham,Fall,AllAph,111
FALF1P3 sham,Fallon,1,3,Sham,Fall,NonAcy,1
FALF3P2 sham,Fallon,3,2,Sham,Fall,Arachnida,2
FALF3P2 sham,Fallon,3,2,Sham,Fall,Nabis,0
FALF3P2 sham,Fallon,3,2,Sham,Fall,Geocoris,0
FALF3P2 sham,Fallon,3,2,Sham,Fall,Anthocoridae,3
FALF3P2 sham,Fallon,3,2,Sham,Fall,Coccinellidae,0
FALF3P2 sham,Fallon,3,2,Sham,Fall,Ichneumonidae,1
FALF3P2 sham,Fallon,3,2,Sham,Fall,Acyrthosiphon,34
FALF3P2 sham,Fallon,3,2,Sham,Fall,Aphis,1
FALF3P2 sham,Fallon,3,2,Sham,Fall,Therioaphis,4
FALF3P2 sham,Fallon,3,2,Sham,Fall,Lygus,3
FALF3P2 sham,Fallon,3,2,Sham,Fall,Thysanoptera,0
FALF3P2 sham,Fallon,3,2,Sham,Fall,Other,6
FALF3P2 sham,Fallon,3,2,Sham,Fall,AllAph,39
FALF3P2 sham,Fallon,3,2,Sham,Fall,NonAcy,5
FALF1P3 cont,Fallon,1,3,Control,Fall,Arachnida,1
FALF1P3 cont,Fallon,1,3,Control,Fall,Nabis,0
FALF1P3 cont,Fallon,1,3,Control,Fall,Geocoris,0
FALF1P3 cont,Fallon,1,3,Control,Fall,Anthocoridae,5
FALF1P3 cont,Fallon,1,3,Control,Fall,Coccinellidae,0
FALF1P3 cont,Fallon,1,3,Control,Fall,Ichneumonidae,5
FALF1P3 cont,Fallon,1,3,Control,Fall,Acyrthosiphon,167
FALF1P3 cont,Fallon,1,3,Control,Fall,Aphis,7
FALF1P3 cont,Fallon,1,3,Control,Fall,Therioaphis,5
FALF1P3 cont,Fallon,1,3,Control,Fall,Lygus,0
FALF1P3 cont,Fallon,1,3,Control,Fall,Thysanoptera,34
FALF1P3 cont,Fallon,1,3,Control,Fall,Other,15
FALF1P3 cont,Fallon,1,3,Control,Fall,AllAph,179
FALF1P3 cont,Fallon,1,3,Control,Fall,NonAcy,12
FALF3P3 full,Fallon,3,3,Full,Fall,Arachnida,1
FALF3P3 full,Fallon,3,3,Full,Fall,Nabis,0
FALF3P3 full,Fallon,3,3,Full,Fall,Geocoris,0
FALF3P3 full,Fallon,3,3,Full,Fall,Anthocoridae,1
FALF3P3 full,Fallon,3,3,Full,Fall,Coccinellidae,0
FALF3P3 full,Fallon,3,3,Full,Fall,Ichneumonidae,0
FALF3P3 full,Fallon,3,3,Full,Fall,Acyrthosiphon,42
FALF3P3 full,Fallon,3,3,Full,Fall,Aphis,5
FALF3P3 full,Fallon,3,3,Full,Fall,Therioaphis,0
FALF3P3 full,Fallon,3,3,Full,Fall,Lygus,2
FALF3P3 full,Fallon,3,3,Full,Fall,Thysanoptera,0
FALF3P3 full,Fallon,3,3,Full,Fall,Other,5
FALF3P3 full,Fallon,3,3,Full,Fall,AllAph,47
FALF3P3 full,Fallon,3,3,Full,Fall,NonAcy,5
FALF1P2 sham,Fallon,1,2,Sham,Fall,Arachnida,3
FALF1P2 sham,Fallon,1,2,Sham,Fall,Nabis,1
FALF1P2 sham,Fallon,1,2,Sham,Fall,Geocoris,0
FALF1P2 sham,Fallon,1,2,Sham,Fall,Anthocoridae,2
FALF1P2 sham,Fallon,1,2,Sham,Fall,Coccinellidae,0
FALF1P2 sham,Fallon,1,2,Sham,Fall,Ichneumonidae,3
FALF1P2 sham,Fallon,1,2,Sham,Fall,Acyrthosiphon,90
FALF1P2 sham,Fallon,1,2,Sham,Fall,Aphis,0
FALF1P2 sham,Fallon,1,2,Sham,Fall,Therioaphis,0
FALF1P2 sham,Fallon,1,2,Sham,Fall,Lygus,2
FALF1P2 sham,Fallon,1,2,Sham,Fall,Thysanoptera,0
FALF1P2 sham,Fallon,1,2,Sham,Fall,Other,9
FALF1P2 sham,Fallon,1,2,Sham,Fall,AllAph,90
FALF1P2 sham,Fallon,1,2,Sham,Fall,NonAcy,0
FALF1P1 cont,Fallon,1,1,Control,Fall,Arachnida,1
FALF1P1 cont,Fallon,1,1,Control,Fall,Nabis,2
FALF1P1 cont,Fallon,1,1,Control,Fall,Geocoris,0
FALF1P1 cont,Fallon,1,1,Control,Fall,Anthocoridae,8
FALF1P1 cont,Fallon,1,1,Control,Fall,Coccinellidae,0
FALF1P1 cont,Fallon,1,1,Control,Fall,Ichneumonidae,2
FALF1P1 cont,Fallon,1,1,Control,Fall,Acyrthosiphon,102
FALF1P1 cont,Fallon,1,1,Control,Fall,Aphis,0
FALF1P1 cont,Fallon,1,1,Control,Fall,Therioaphis,0
FALF1P1 cont,Fallon,1,1,Control,Fall,Lygus,2
FALF1P1 cont,Fallon,1,1,Control,Fall,Thysanoptera,43
FALF1P1 cont,Fallon,1,1,Control,Fall,Other,23
FALF1P1 cont,Fallon,1,1,Control,Fall,AllAph,102
FALF1P1 cont,Fallon,1,1,Control,Fall,NonAcy,0
FALF1P2 cont,Fallon,1,2,Control,Fall,Arachnida,2
FALF1P2 cont,Fallon,1,2,Control,Fall,Nabis,0
FALF1P2 cont,Fallon,1,2,Control,Fall,Geocoris,0
FALF1P2 cont,Fallon,1,2,Control,Fall,Anthocoridae,7
FALF1P2 cont,Fallon,1,2,Control,Fall,Coccinellidae,1
FALF1P2 cont,Fallon,1,2,Control,Fall,Ichneumonidae,4
FALF1P2 cont,Fallon,1,2,Control,Fall,Acyrthosiphon,139
FALF1P2 cont,Fallon,1,2,Control,Fall,Aphis,0
FALF1P2 cont,Fallon,1,2,Control,Fall,Therioaphis,3
FALF1P2 cont,Fallon,1,2,Control,Fall,Lygus,0
FALF1P2 cont,Fallon,1,2,Control,Fall,Thysanoptera,3
FALF1P2 cont,Fallon,1,2,Control,Fall,Other,21
FALF1P2 cont,Fallon,1,2,Control,Fall,AllAph,142
FALF1P2 cont,Fallon,1,2,Control,Fall,NonAcy,3
FALF1P1 sham,Fallon,1,1,Sham,Fall,Arachnida,3
FALF1P1 sham,Fallon,1,1,Sham,Fall,Nabis,1
FALF1P1 sham,Fallon,1,1,Sham,Fall,Geocoris,0
FALF1P1 sham,Fallon,1,1,Sham,Fall,Anthocoridae,3
FALF1P1 sham,Fallon,1,1,Sham,Fall,Coccinellidae,0
FALF1P1 sham,Fallon,1,1,Sham,Fall,Ichneumonidae,4
FALF1P1 sham,Fallon,1,1,Sham,Fall,Acyrthosiphon,96
FALF1P1 sham,Fallon,1,1,Sham,Fall,Aphis,8
FALF1P1 sham,Fallon,1,1,Sham,Fall,Therioaphis,1
FALF1P1 sham,Fallon,1,1,Sham,Fall,Lygus,0
FALF1P1 sham,Fallon,1,1,Sham,Fall,Thysanoptera,20
FALF1P1 sham,Fallon,1,1,Sham,Fall,Other,24
FALF1P1 sham,Fallon,1,1,Sham,Fall,AllAph,105
FALF1P1 sham,Fallon,1,1,Sham,Fall,NonAcy,9
FALF1P1 full,Fallon,1,1,Full,Fall,Arachnida,0
FALF1P1 full,Fallon,1,1,Full,Fall,Nabis,1
FALF1P1 full,Fallon,1,1,Full,Fall,Geocoris,0
FALF1P1 full,Fallon,1,1,Full,Fall,Anthocoridae,1
FALF1P1 full,Fallon,1,1,Full,Fall,Coccinellidae,0
FALF1P1 full,Fallon,1,1,Full,Fall,Ichneumonidae,0
FALF1P1 full,Fallon,1,1,Full,Fall,Acyrthosiphon,90
FALF1P1 full,Fallon,1,1,Full,Fall,Aphis,3
FALF1P1 full,Fallon,1,1,Full,Fall,Therioaphis,0
FALF1P1 full,Fallon,1,1,Full,Fall,Lygus,0
FALF1P1 full,Fallon,1,1,Full,Fall,Thysanoptera,1
FALF1P1 full,Fallon,1,1,Full,Fall,Other,8
FALF1P1 full,Fallon,1,1,Full,Fall,AllAph,93
FALF1P1 full,Fallon,1,1,Full,Fall,NonAcy,3
FALF4P2 sham,Fallon,2,2,Sham,Fall,Arachnida,2
FALF4P2 sham,Fallon,2,2,Sham,Fall,Nabis,0
FALF4P2 sham,Fallon,2,2,Sham,Fall,Geocoris,0
FALF4P2 sham,Fallon,2,2,Sham,Fall,Anthocoridae,1
FALF4P2 sham,Fallon,2,2,Sham,Fall,Coccinellidae,0
FALF4P2 sham,Fallon,2,2,Sham,Fall,Ichneumonidae,2
FALF4P2 sham,Fallon,2,2,Sham,Fall,Acyrthosiphon,108
FALF4P2 sham,Fallon,2,2,Sham,Fall,Aphis,0
FALF4P2 sham,Fallon,2,2,Sham,Fall,Therioaphis,8
FALF4P2 sham,Fallon,2,2,Sham,Fall,Lygus,1
FALF4P2 sham,Fallon,2,2,Sham,Fall,Thysanoptera,9
FALF4P2 sham,Fallon,2,2,Sham,Fall,Other,60
FALF4P2 sham,Fallon,2,2,Sham,Fall,AllAph,116
FALF4P2 sham,Fallon,2,2,Sham,Fall,NonAcy,8
FALF1P2 full,Fallon,1,2,Full,Fall,Arachnida,0
FALF1P2 full,Fallon,1,2,Full,Fall,Nabis,1
FALF1P2 full,Fallon,1,2,Full,Fall,Geocoris,0
FALF1P2 full,Fallon,1,2,Full,Fall,Anthocoridae,0
FALF1P2 full,Fallon,1,2,Full,Fall,Coccinellidae,0
FALF1P2 full,Fallon,1,2,Full,Fall,Ichneumonidae,3
FALF1P2 full,Fallon,1,2,Full,Fall,Acyrthosiphon,58
FALF1P2 full,Fallon,1,2,Full,Fall,Aphis,0
FALF1P2 full,Fallon,1,2,Full,Fall,Therioaphis,0
FALF1P2 full,Fallon,1,2,Full,Fall,Lygus,2
FALF1P2 full,Fallon,1,2,Full,Fall,Thysanoptera,0
FALF1P2 full,Fallon,1,2,Full,Fall,Other,2
FALF1P2 full,Fallon,1,2,Full,Fall,AllAph,58
FALF1P2 full,Fallon,1,2,Full,Fall,NonAcy,0
L3P3 cont,Lovelock,3,3,Control,Fall,Arachnida,0
L3P3 cont,Lovelock,3,3,Control,Fall,Nabis,0
L3P3 cont,Lovelock,3,3,Control,Fall,Geocoris,2
L3P3 cont,Lovelock,3,3,Control,Fall,Anthocoridae,2
L3P3 cont,Lovelock,3,3,Control,Fall,Coccinellidae,3
L3P3 cont,Lovelock,3,3,Control,Fall,Ichneumonidae,2
L3P3 cont,Lovelock,3,3,Control,Fall,Acyrthosiphon,18
L3P3 cont,Lovelock,3,3,Control,Fall,Aphis,1
L3P3 cont,Lovelock,3,3,Control,Fall,Therioaphis,0
L3P3 cont,Lovelock,3,3,Control,Fall,Lygus,0
L3P3 cont,Lovelock,3,3,Control,Fall,Thysanoptera,0
L3P3 cont,Lovelock,3,3,Control,Fall,Other,8
L3P3 cont,Lovelock,3,3,Control,Fall,AllAph,19
L3P3 cont,Lovelock,3,3,Control,Fall,NonAcy,1
FALF1P3,Fallon,1,3,Pre-,Fall,Arachnida,0
FALF1P3,Fallon,1,3,Pre-,Fall,Nabis,3
FALF1P3,Fallon,1,3,Pre-,Fall,Geocoris,0
FALF1P3,Fallon,1,3,Pre-,Fall,Anthocoridae,14
FALF1P3,Fallon,1,3,Pre-,Fall,Coccinellidae,1
FALF1P3,Fallon,1,3,Pre-,Fall,Ichneumonidae,6
FALF1P3,Fallon,1,3,Pre-,Fall,Acyrthosiphon,45
FALF1P3,Fallon,1,3,Pre-,Fall,Aphis,0
FALF1P3,Fallon,1,3,Pre-,Fall,Therioaphis,0
FALF1P3,Fallon,1,3,Pre-,Fall,Lygus,4
FALF1P3,Fallon,1,3,Pre-,Fall,Thysanoptera,1
FALF1P3,Fallon,1,3,Pre-,Fall,Other,14
FALF1P3,Fallon,1,3,Pre-,Fall,AllAph,45
FALF1P3,Fallon,1,3,Pre-,Fall,NonAcy,0
FALF4P3,Fallon,2,3,Pre-,Fall,Arachnida,1
FALF4P3,Fallon,2,3,Pre-,Fall,Nabis,0
FALF4P3,Fallon,2,3,Pre-,Fall,Geocoris,0
FALF4P3,Fallon,2,3,Pre-,Fall,Anthocoridae,2
FALF4P3,Fallon,2,3,Pre-,Fall,Coccinellidae,0
FALF4P3,Fallon,2,3,Pre-,Fall,Ichneumonidae,1
FALF4P3,Fallon,2,3,Pre-,Fall,Acyrthosiphon,73
FALF4P3,Fallon,2,3,Pre-,Fall,Aphis,0
FALF4P3,Fallon,2,3,Pre-,Fall,Therioaphis,4
FALF4P3,Fallon,2,3,Pre-,Fall,Lygus,1
FALF4P3,Fallon,2,3,Pre-,Fall,Thysanoptera,5
FALF4P3,Fallon,2,3,Pre-,Fall,Other,17
FALF4P3,Fallon,2,3,Pre-,Fall,AllAph,77
FALF4P3,Fallon,2,3,Pre-,Fall,NonAcy,4
FALF4P2,Fallon,2,2,Full,Fall,Arachnida,2
FALF4P2,Fallon,2,2,Full,Fall,Nabis,1
FALF4P2,Fallon,2,2,Full,Fall,Geocoris,0
FALF4P2,Fallon,2,2,Full,Fall,Anthocoridae,4
FALF4P2,Fallon,2,2,Full,Fall,Coccinellidae,0
FALF4P2,Fallon,2,2,Full,Fall,Ichneumonidae,4
FALF4P2,Fallon,2,2,Full,Fall,Acyrthosiphon,72
FALF4P2,Fallon,2,2,Full,Fall,Aphis,0
FALF4P2,Fallon,2,2,Full,Fall,Therioaphis,5
FALF4P2,Fallon,2,2,Full,Fall,Lygus,1
FALF4P2,Fallon,2,2,Full,Fall,Thysanoptera,12
FALF4P2,Fallon,2,2,Full,Fall,Other,42
FALF4P2,Fallon,2,2,Full,Fall,AllAph,77
FALF4P2,Fallon,2,2,Full,Fall,NonAcy,5
FALF4P1,Fallon,2,1,Pre-,Fall,Arachnida,1
FALF4P1,Fallon,2,1,Pre-,Fall,Nabis,0
FALF4P1,Fallon,2,1,Pre-,Fall,Geocoris,0
FALF4P1,Fallon,2,1,Pre-,Fall,Anthocoridae,1
FALF4P1,Fallon,2,1,Pre-,Fall,Coccinellidae,0
FALF4P1,Fallon,2,1,Pre-,Fall,Ichneumonidae,3
FALF4P1,Fallon,2,1,Pre-,Fall,Acyrthosiphon,45
FALF4P1,Fallon,2,1,Pre-,Fall,Aphis,0
FALF4P1,Fallon,2,1,Pre-,Fall,Therioaphis,6
FALF4P1,Fallon,2,1,Pre-,Fall,Lygus,1
FALF4P1,Fallon,2,1,Pre-,Fall,Thysanoptera,0
FALF4P1,Fallon,2,1,Pre-,Fall,Other,24
FALF4P1,Fallon,2,1,Pre-,Fall,AllAph,51
FALF4P1,Fallon,2,1,Pre-,Fall,NonAcy,6
FALF1P2,Fallon,1,2,Pre-,Fall,Arachnida,2
FALF1P2,Fallon,1,2,Pre-,Fall,Nabis,0
FALF1P2,Fallon,1,2,Pre-,Fall,Geocoris,0
FALF1P2,Fallon,1,2,Pre-,Fall,Anthocoridae,9
FALF1P2,Fallon,1,2,Pre-,Fall,Coccinellidae,0
FALF1P2,Fallon,1,2,Pre-,Fall,Ichneumonidae,9
FALF1P2,Fallon,1,2,Pre-,Fall,Acyrthosiphon,47
FALF1P2,Fallon,1,2,Pre-,Fall,Aphis,0
FALF1P2,Fallon,1,2,Pre-,Fall,Therioaphis,3
FALF1P2,Fallon,1,2,Pre-,Fall,Lygus,3
FALF1P2,Fallon,1,2,Pre-,Fall,Thysanoptera,1
FALF1P2,Fallon,1,2,Pre-,Fall,Other,12
FALF1P2,Fallon,1,2,Pre-,Fall,AllAph,50
FALF1P2,Fallon,1,2,Pre-,Fall,NonAcy,3
YF1P1 cont,Yerington,1,1,Control,Fall,Arachnida,0
YF1P1 cont,Yerington,1,1,Control,Fall,Nabis,3
YF1P1 cont,Yerington,1,1,Control,Fall,Geocoris,0
YF1P1 cont,Yerington,1,1,Control,Fall,Anthocoridae,2
YF1P1 cont,Yerington,1,1,Control,Fall,Coccinellidae,0
YF1P1 cont,Yerington,1,1,Control,Fall,Ichneumonidae,3
YF1P1 cont,Yerington,1,1,Control,Fall,Acyrthosiphon,57
YF1P1 cont,Yerington,1,1,Control,Fall,Aphis,4
YF1P1 cont,Yerington,1,1,Control,Fall,Therioaphis,73
YF1P1 cont,Yerington,1,1,Control,Fall,Lygus,0
YF1P1 cont,Yerington,1,1,Control,Fall,Thysanoptera,8
YF1P1 cont,Yerington,1,1,Control,Fall,Other,296
YF1P1 cont,Yerington,1,1,Control,Fall,AllAph,134
YF1P1 cont,Yerington,1,1,Control,Fall,NonAcy,77
FALF1P1,Fallon,1,1,Pre-,Fall,Arachnida,5
FALF1P1,Fallon,1,1,Pre-,Fall,Nabis,2
FALF1P1,Fallon,1,1,Pre-,Fall,Geocoris,0
FALF1P1,Fallon,1,1,Pre-,Fall,Anthocoridae,11
FALF1P1,Fallon,1,1,Pre-,Fall,Coccinellidae,0
FALF1P1,Fallon,1,1,Pre-,Fall,Ichneumonidae,4
FALF1P1,Fallon,1,1,Pre-,Fall,Acyrthosiphon,63
FALF1P1,Fallon,1,1,Pre-,Fall,Aphis,0
FALF1P1,Fallon,1,1,Pre-,Fall,Therioaphis,3
FALF1P1,Fallon,1,1,Pre-,Fall,Lygus,3
FALF1P1,Fallon,1,1,Pre-,Fall,Thysanoptera,15
FALF1P1,Fallon,1,1,Pre-,Fall,Other,44
FALF1P1,Fallon,1,1,Pre-,Fall,AllAph,66
FALF1P1,Fallon,1,1,Pre-,Fall,NonAcy,3
FALF3P1,Fallon,3,1,Pre-,Fall,Arachnida,0
FALF3P1,Fallon,3,1,Pre-,Fall,Nabis,0
FALF3P1,Fallon,3,1,Pre-,Fall,Geocoris,0
FALF3P1,Fallon,3,1,Pre-,Fall,Anthocoridae,8
FALF3P1,Fallon,3,1,Pre-,Fall,Coccinellidae,0
FALF3P1,Fallon,3,1,Pre-,Fall,Ichneumonidae,1
FALF3P1,Fallon,3,1,Pre-,Fall,Acyrthosiphon,9
FALF3P1,Fallon,3,1,Pre-,Fall,Aphis,6
FALF3P1,Fallon,3,1,Pre-,Fall,Therioaphis,2
FALF3P1,Fallon,3,1,Pre-,Fall,Lygus,1
FALF3P1,Fallon,3,1,Pre-,Fall,Thysanoptera,0
FALF3P1,Fallon,3,1,Pre-,Fall,Other,12
FALF3P1,Fallon,3,1,Pre-,Fall,AllAph,17
FALF3P1,Fallon,3,1,Pre-,Fall,NonAcy,8
FALF3P2,Fallon,3,2,Pre-,Fall,Arachnida,0
FALF3P2,Fallon,3,2,Pre-,Fall,Nabis,0
FALF3P2,Fallon,3,2,Pre-,Fall,Geocoris,0
FALF3P2,Fallon,3,2,Pre-,Fall,Anthocoridae,0
FALF3P2,Fallon,3,2,Pre-,Fall,Coccinellidae,0
FALF3P2,Fallon,3,2,Pre-,Fall,Ichneumonidae,0
FALF3P2,Fallon,3,2,Pre-,Fall,Acyrthosiphon,0
FALF3P2,Fallon,3,2,Pre-,Fall,Aphis,0
FALF3P2,Fallon,3,2,Pre-,Fall,Therioaphis,1
FALF3P2,Fallon,3,2,Pre-,Fall,Lygus,0
FALF3P2,Fallon,3,2,Pre-,Fall,Thysanoptera,1
FALF3P2,Fallon,3,2,Pre-,Fall,Other,3
FALF3P2,Fallon,3,2,Pre-,Fall,AllAph,1
FALF3P2,Fallon,3,2,Pre-,Fall,NonAcy,1
FALF3P3,Fallon,3,3,Pre-,Fall,Arachnida,0
FALF3P3,Fallon,3,3,Pre-,Fall,Nabis,0
FALF3P3,Fallon,3,3,Pre-,Fall,Geocoris,0
FALF3P3,Fallon,3,3,Pre-,Fall,Anthocoridae,4
FALF3P3,Fallon,3,3,Pre-,Fall,Coccinellidae,1
FALF3P3,Fallon,3,3,Pre-,Fall,Ichneumonidae,1
FALF3P3,Fallon,3,3,Pre-,Fall,Acyrthosiphon,9
FALF3P3,Fallon,3,3,Pre-,Fall,Aphis,3
FALF3P3,Fallon,3,3,Pre-,Fall,Therioaphis,0
FALF3P3,Fallon,3,3,Pre-,Fall,Lygus,0
FALF3P3,Fallon,3,3,Pre-,Fall,Thysanoptera,0
FALF3P3,Fallon,3,3,Pre-,Fall,Other,6
FALF3P3,Fallon,3,3,Pre-,Fall,AllAph,12
FALF3P3,Fallon,3,3,Pre-,Fall,NonAcy,3
L1P3 cont,Lovelock,1,3,Control,Fall,Arachnida,6
L1P3 cont,Lovelock,1,3,Control,Fall,Nabis,0
L1P3 cont,Lovelock,1,3,Control,Fall,Geocoris,0
L1P3 cont,Lovelock,1,3,Control,Fall,Anthocoridae,2
L1P3 cont,Lovelock,1,3,Control,Fall,Coccinellidae,0
L1P3 cont,Lovelock,1,3,Control,Fall,Ichneumonidae,18
L1P3 cont,Lovelock,1,3,Control,Fall,Acyrthosiphon,385
L1P3 cont,Lovelock,1,3,Control,Fall,Aphis,95
L1P3 cont,Lovelock,1,3,Control,Fall,Therioaphis,26
L1P3 cont,Lovelock,1,3,Control,Fall,Lygus,1
L1P3 cont,Lovelock,1,3,Control,Fall,Thysanoptera,23
L1P3 cont,Lovelock,1,3,Control,Fall,Other,11
L1P3 cont,Lovelock,1,3,Control,Fall,AllAph,506
L1P3 cont,Lovelock,1,3,Control,Fall,NonAcy,121
L3P1 full,Lovelock,3,1,Full,Fall,Arachnida,1
L3P1 full,Lovelock,3,1,Full,Fall,Nabis,0
L3P1 full,Lovelock,3,1,Full,Fall,Geocoris,0
L3P1 full,Lovelock,3,1,Full,Fall,Anthocoridae,6
L3P1 full,Lovelock,3,1,Full,Fall,Coccinellidae,3
L3P1 full,Lovelock,3,1,Full,Fall,Ichneumonidae,4
L3P1 full,Lovelock,3,1,Full,Fall,Acyrthosiphon,301
L3P1 full,Lovelock,3,1,Full,Fall,Aphis,963
L3P1 full,Lovelock,3,1,Full,Fall,Therioaphis,293
L3P1 full,Lovelock,3,1,Full,Fall,Lygus,0
L3P1 full,Lovelock,3,1,Full,Fall,Thysanoptera,165
L3P1 full,Lovelock,3,1,Full,Fall,Other,19
L3P1 full,Lovelock,3,1,Full,Fall,AllAph,1557
L3P1 full,Lovelock,3,1,Full,Fall,NonAcy,1256
L2P3 full,Lovelock,2,3,Full,Fall,Arachnida,0
L2P3 full,Lovelock,2,3,Full,Fall,Nabis,0
L2P3 full,Lovelock,2,3,Full,Fall,Geocoris,0
L2P3 full,Lovelock,2,3,Full,Fall,Anthocoridae,1
L2P3 full,Lovelock,2,3,Full,Fall,Coccinellidae,1
L2P3 full,Lovelock,2,3,Full,Fall,Ichneumonidae,0
L2P3 full,Lovelock,2,3,Full,Fall,Acyrthosiphon,176
L2P3 full,Lovelock,2,3,Full,Fall,Aphis,9430
L2P3 full,Lovelock,2,3,Full,Fall,Therioaphis,398
L2P3 full,Lovelock,2,3,Full,Fall,Lygus,2
L2P3 full,Lovelock,2,3,Full,Fall,Thysanoptera,142
L2P3 full,Lovelock,2,3,Full,Fall,Other,9
L2P3 full,Lovelock,2,3,Full,Fall,AllAph,10004
L2P3 full,Lovelock,2,3,Full,Fall,NonAcy,9828
YF3P2 cont,Yerington,3,2,Control,Fall,Arachnida,0
YF3P2 cont,Yerington,3,2,Control,Fall,Nabis,0
YF3P2 cont,Yerington,3,2,Control,Fall,Geocoris,0
YF3P2 cont,Yerington,3,2,Control,Fall,Anthocoridae,9
YF3P2 cont,Yerington,3,2,Control,Fall,Coccinellidae,0
YF3P2 cont,Yerington,3,2,Control,Fall,Ichneumonidae,23
YF3P2 cont,Yerington,3,2,Control,Fall,Acyrthosiphon,1225
YF3P2 cont,Yerington,3,2,Control,Fall,Aphis,99
YF3P2 cont,Yerington,3,2,Control,Fall,Therioaphis,247
YF3P2 cont,Yerington,3,2,Control,Fall,Lygus,1
YF3P2 cont,Yerington,3,2,Control,Fall,Thysanoptera,253
YF3P2 cont,Yerington,3,2,Control,Fall,Other,465
YF3P2 cont,Yerington,3,2,Control,Fall,AllAph,1571
YF3P2 cont,Yerington,3,2,Control,Fall,NonAcy,346
L2P2 sham,Lovelock,2,2,Sham,Fall,Arachnida,0
L2P2 sham,Lovelock,2,2,Sham,Fall,Nabis,0
L2P2 sham,Lovelock,2,2,Sham,Fall,Geocoris,0
L2P2 sham,Lovelock,2,2,Sham,Fall,Anthocoridae,1
L2P2 sham,Lovelock,2,2,Sham,Fall,Coccinellidae,1
L2P2 sham,Lovelock,2,2,Sham,Fall,Ichneumonidae,3
L2P2 sham,Lovelock,2,2,Sham,Fall,Acyrthosiphon,1988
L2P2 sham,Lovelock,2,2,Sham,Fall,Aphis,1809
L2P2 sham,Lovelock,2,2,Sham,Fall,Therioaphis,676
L2P2 sham,Lovelock,2,2,Sham,Fall,Lygus,1
L2P2 sham,Lovelock,2,2,Sham,Fall,Thysanoptera,252
L2P2 sham,Lovelock,2,2,Sham,Fall,Other,98
L2P2 sham,Lovelock,2,2,Sham,Fall,AllAph,4473
L2P2 sham,Lovelock,2,2,Sham,Fall,NonAcy,2485
L2P2 cont,Lovelock,2,2,Control,Fall,Arachnida,2
L2P2 cont,Lovelock,2,2,Control,Fall,Nabis,0
L2P2 cont,Lovelock,2,2,Control,Fall,Geocoris,1
L2P2 cont,Lovelock,2,2,Control,Fall,Anthocoridae,0
L2P2 cont,Lovelock,2,2,Control,Fall,Coccinellidae,0
L2P2 cont,Lovelock,2,2,Control,Fall,Ichneumonidae,12
L2P2 cont,Lovelock,2,2,Control,Fall,Acyrthosiphon,701
L2P2 cont,Lovelock,2,2,Control,Fall,Aphis,419
L2P2 cont,Lovelock,2,2,Control,Fall,Therioaphis,346
L2P2 cont,Lovelock,2,2,Control,Fall,Lygus,0
L2P2 cont,Lovelock,2,2,Control,Fall,Thysanoptera,124
